Date,Store ID,Product ID,Units Sold,Units Ordered
2022-12-31,S005,P0013,203,146
2022-12-31,S005,P0014,144,129
2022-12-31,S005,P0015,109,74
2022-12-31,S005,P0016,26,98
2022-12-31,S005,P0017,341,195
2022-12-31,S005,P0018,38,102
2022-12-31,S005,P0019,144,195
2022-12-31,S005,P0020,41,43
2023-01-01,S001,P0001,182,72
2023-01-01,S001,P0002,91,135
2023-01-01,S001,P0003,297,58
2023-01-01,S001,P0004,10,166
2023-01-01,S001,P0005,70,177
2023-01-01,S001,P0006,16,108
2023-01-01,S001,P0007,13,131
2023-01-01,S001,P0008,155,52
2023-01-01,S001,P0009,17,141
2023-01-01,S001,P0010,150,190
2023-01-01,S001,P0011,10,23
2023-01-01,S001,P0012,3,198
2023-01-01,S001,P0013,345,22
2023-01-01,S001,P0014,307,85
2023-01-01,S001,P0015,312,200
2023-01-01,S001,P0016,262,79
2023-01-01,S001,P0017,25,186
2023-01-01,S001,P0018,20,111
2023-01-01,S001,P0019,85,185
2023-01-01,S001,P0020,5,86
2023-01-01,S002,P0001,11,110
2023-01-01,S002,P0002,298,105
2023-01-01,S002,P0003,159,76
2023-01-01,S002,P0004,228,123
2023-01-01,S002,P0005,290,113
2023-01-01,S002,P0006,126,113
2023-01-01,S002,P0007,156,46
2023-01-01,S002,P0008,365,41
2023-01-01,S002,P0009,277,32
2023-01-01,S002,P0010,171,95
2023-01-01,S002,P0011,372,86
2023-01-01,S002,P0012,61,136
2023-01-01,S002,P0013,90,120
2023-01-01,S002,P0014,65,73
2023-01-01,S002,P0015,98,173
2023-01-01,S002,P0016,139,25
2023-01-01,S002,P0017,41,57
2023-01-01,S002,P0018,102,69
2023-01-01,S002,P0019,5,27
2023-01-01,S002,P0020,263,162
2023-01-01,S003,P0001,8,22
2023-01-01,S003,P0002,146,85
2023-01-01,S003,P0003,47,173
2023-01-01,S003,P0004,175,119
2023-01-01,S003,P0005,233,150
2023-01-01,S003,P0006,52,95
2023-01-01,S003,P0007,239,136
2023-01-01,S003,P0008,181,136
2023-01-01,S003,P0009,69,68
2023-01-01,S003,P0010,61,142
2023-01-01,S003,P0011,7,144
2023-01-01,S003,P0012,160,144
2023-01-01,S003,P0013,379,164
2023-01-01,S003,P0014,342,44
2023-01-01,S003,P0015,231,73
2023-01-01,S003,P0016,129,92
2023-01-01,S003,P0017,336,126
2023-01-01,S003,P0018,172,81
2023-01-01,S003,P0019,75,29
2023-01-01,S003,P0020,131,152
2023-01-01,S004,P0001,52,73
2023-01-01,S004,P0002,29,59
2023-01-01,S004,P0003,382,147
2023-01-01,S004,P0004,370,74
2023-01-01,S004,P0005,336,56
2023-01-01,S004,P0006,187,101
2023-01-01,S004,P0007,149,132
2023-01-01,S004,P0008,196,197
2023-01-01,S004,P0009,275,180
2023-01-01,S004,P0010,167,170
2023-01-01,S004,P0011,179,44
2023-01-01,S004,P0012,493,25
2023-01-01,S004,P0013,194,37
2023-01-01,S004,P0014,370,171
2023-01-01,S004,P0015,3,156
2023-01-01,S004,P0016,166,196
2023-01-01,S004,P0017,186,154
2023-01-01,S004,P0018,271,172
2023-01-01,S004,P0019,184,124
2023-01-01,S004,P0020,129,109
2023-01-01,S005,P0001,105,37
2023-01-01,S005,P0002,126,71
2023-01-01,S005,P0003,150,108
2023-01-01,S005,P0004,320,75
2023-01-01,S005,P0005,439,180
2023-01-01,S005,P0006,63,162
2023-01-01,S005,P0007,101,200
2023-01-01,S005,P0008,311,90
2023-01-01,S005,P0009,291,23
2023-01-01,S005,P0010,82,109
2023-01-01,S005,P0011,13,169
2023-01-01,S005,P0012,220,137
2023-01-01,S005,P0013,257,151
2023-01-01,S005,P0014,114,36
2023-01-01,S005,P0015,105,85
2023-01-01,S005,P0016,7,63
2023-01-01,S005,P0017,3,77
2023-01-01,S005,P0018,74,58
2023-01-01,S005,P0019,19,155
2023-01-01,S005,P0020,55,131
2023-01-02,S001,P0001,79,71
2023-01-02,S001,P0002,257,113
2023-01-02,S001,P0003,41,84
2023-01-02,S001,P0004,30,153
2023-01-02,S001,P0005,385,178
2023-01-02,S001,P0006,38,112
2023-01-02,S001,P0007,11,110
2023-01-02,S001,P0008,333,178
2023-01-02,S001,P0009,68,112
2023-01-02,S001,P0010,214,57
2023-01-02,S001,P0011,287,124
2023-01-02,S001,P0012,40,188
2023-01-02,S001,P0013,19,176
2023-01-02,S001,P0014,82,55
2023-01-02,S001,P0015,93,60
2023-01-02,S001,P0016,136,142
2023-01-02,S001,P0017,191,59
2023-01-02,S001,P0018,63,91
2023-01-02,S001,P0019,217,42
2023-01-02,S001,P0020,236,182
2023-01-02,S002,P0001,335,117
2023-01-02,S002,P0002,128,150
2023-01-02,S002,P0003,287,62
2023-01-02,S002,P0004,69,102
2023-01-02,S002,P0005,29,92
2023-01-02,S002,P0006,116,45
2023-01-02,S002,P0007,280,133
2023-01-02,S002,P0008,31,114
2023-01-02,S002,P0009,320,53
2023-01-02,S002,P0010,165,122
2023-01-02,S002,P0011,104,20
2023-01-02,S002,P0012,16,166
2023-01-02,S002,P0013,261,172
2023-01-02,S002,P0014,4,82
2023-01-02,S002,P0015,42,192
2023-01-02,S002,P0016,190,131
2023-01-02,S002,P0017,288,31
2023-01-02,S002,P0018,304,31
2023-01-02,S002,P0019,7,50
2023-01-02,S002,P0020,282,183
2023-01-02,S003,P0001,18,86
2023-01-02,S003,P0002,170,155
2023-01-02,S003,P0003,31,49
2023-01-02,S003,P0004,467,53
2023-01-02,S003,P0005,137,87
2023-01-02,S003,P0006,133,161
2023-01-02,S003,P0007,45,176
2023-01-02,S003,P0008,85,131
2023-01-02,S003,P0009,78,173
2023-01-02,S003,P0010,11,67
2023-01-02,S003,P0011,136,162
2023-01-02,S003,P0012,38,197
2023-01-02,S003,P0013,143,87
2023-01-02,S003,P0014,458,69
2023-01-02,S003,P0015,88,26
2023-01-02,S003,P0016,41,139
2023-01-02,S003,P0017,379,160
2023-01-02,S003,P0018,118,149
2023-01-02,S003,P0019,25,94
2023-01-02,S003,P0020,394,143
2023-01-02,S004,P0001,149,52
2023-01-02,S004,P0002,96,24
2023-01-02,S004,P0003,57,44
2023-01-02,S004,P0004,151,57
2023-01-02,S004,P0005,256,90
2023-01-02,S004,P0006,7,98
2023-01-02,S004,P0007,265,138
2023-01-02,S004,P0008,46,185
2023-01-02,S004,P0009,19,131
2023-01-02,S004,P0010,137,106
2023-01-02,S004,P0011,48,164
2023-01-02,S004,P0012,100,55
2023-01-02,S004,P0013,9,72
2023-01-02,S004,P0014,24,157
2023-01-02,S004,P0015,4,130
2023-01-02,S004,P0016,152,130
2023-01-02,S004,P0017,16,65
2023-01-02,S004,P0018,93,76
2023-01-02,S004,P0019,88,70
2023-01-02,S004,P0020,347,68
2023-01-02,S005,P0001,83,183
2023-01-02,S005,P0002,338,134
2023-01-02,S005,P0003,117,132
2023-01-02,S005,P0004,226,141
2023-01-02,S005,P0005,269,116
2023-01-02,S005,P0006,78,142
2023-01-02,S005,P0007,247,196
2023-01-02,S005,P0008,67,69
2023-01-02,S005,P0009,284,148
2023-01-02,S005,P0010,154,173
2023-01-02,S005,P0011,4,160
2023-01-02,S005,P0012,445,39
2023-01-02,S005,P0013,137,86
2023-01-02,S005,P0014,175,70
2023-01-02,S005,P0015,99,42
2023-01-02,S005,P0016,64,29
2023-01-02,S005,P0017,60,134
2023-01-02,S005,P0018,451,105
2023-01-02,S005,P0019,222,117
2023-01-02,S005,P0020,34,172
2023-01-03,S001,P0001,236,194
2023-01-03,S001,P0002,225,91
2023-01-03,S001,P0003,265,62
2023-01-03,S001,P0004,168,155
2023-01-03,S001,P0005,30,131
2023-01-03,S001,P0006,9,177
2023-01-03,S001,P0007,399,87
2023-01-03,S001,P0008,282,30
2023-01-03,S001,P0009,4,112
2023-01-03,S001,P0010,196,58
2023-01-03,S001,P0011,143,81
2023-01-03,S001,P0012,191,64
2023-01-03,S001,P0013,11,123
2023-01-03,S001,P0014,211,170
2023-01-03,S001,P0015,316,129
2023-01-03,S001,P0016,409,36
2023-01-03,S001,P0017,157,65
2023-01-03,S001,P0018,45,144
2023-01-03,S001,P0019,266,87
2023-01-03,S001,P0020,246,155
2023-01-03,S002,P0001,28,69
2023-01-03,S002,P0002,20,175
2023-01-03,S002,P0003,20,137
2023-01-03,S002,P0004,120,25
2023-01-03,S002,P0005,53,112
2023-01-03,S002,P0006,150,112
2023-01-03,S002,P0007,49,33
2023-01-03,S002,P0008,8,150
2023-01-03,S002,P0009,148,145
2023-01-03,S002,P0010,42,135
2023-01-03,S002,P0011,140,135
2023-01-03,S002,P0012,307,125
2023-01-03,S002,P0013,4,188
2023-01-03,S002,P0014,174,150
2023-01-03,S002,P0015,47,69
2023-01-03,S002,P0016,112,49
2023-01-03,S002,P0017,40,83
2023-01-03,S002,P0018,112,180
2023-01-03,S002,P0019,30,175
2023-01-03,S002,P0020,29,66
2023-01-03,S003,P0001,14,33
2023-01-03,S003,P0002,177,121
2023-01-03,S003,P0003,79,163
2023-01-03,S003,P0004,128,96
2023-01-03,S003,P0005,60,78
2023-01-03,S003,P0006,355,78
2023-01-03,S003,P0007,186,119
2023-01-03,S003,P0008,168,176
2023-01-03,S003,P0009,136,65
2023-01-03,S003,P0010,372,168
2023-01-03,S003,P0011,108,44
2023-01-03,S003,P0012,103,112
2023-01-03,S003,P0013,257,177
2023-01-03,S003,P0014,132,127
2023-01-03,S003,P0015,90,195
2023-01-03,S003,P0016,103,163
2023-01-03,S003,P0017,63,97
2023-01-03,S003,P0018,113,190
2023-01-03,S003,P0019,114,109
2023-01-03,S003,P0020,73,20
2023-01-03,S004,P0001,120,94
2023-01-03,S004,P0002,16,172
2023-01-03,S004,P0003,235,59
2023-01-03,S004,P0004,137,80
2023-01-03,S004,P0005,135,95
2023-01-03,S004,P0006,113,194
2023-01-03,S004,P0007,183,73
2023-01-03,S004,P0008,255,141
2023-01-03,S004,P0009,198,21
2023-01-03,S004,P0010,342,162
2023-01-03,S004,P0011,185,39
2023-01-03,S004,P0012,146,135
2023-01-03,S004,P0013,204,161
2023-01-03,S004,P0014,162,161
2023-01-03,S004,P0015,331,23
2023-01-03,S004,P0016,162,193
2023-01-03,S004,P0017,83,114
2023-01-03,S004,P0018,98,187
2023-01-03,S004,P0019,146,66
2023-01-03,S004,P0020,121,109
2023-01-03,S005,P0001,46,144
2023-01-03,S005,P0002,51,69
2023-01-03,S005,P0003,132,115
2023-01-03,S005,P0004,89,21
2023-01-03,S005,P0005,298,44
2023-01-03,S005,P0006,33,185
2023-01-03,S005,P0007,211,45
2023-01-03,S005,P0008,222,78
2023-01-03,S005,P0009,411,106
2023-01-03,S005,P0010,428,178
2023-01-03,S005,P0011,168,100
2023-01-03,S005,P0012,28,101
2023-01-03,S005,P0013,228,48
2023-01-03,S005,P0014,10,110
2023-01-03,S005,P0015,71,172
2023-01-03,S005,P0016,89,96
2023-01-03,S005,P0017,290,177
2023-01-03,S005,P0018,301,86
2023-01-03,S005,P0019,251,103
2023-01-03,S005,P0020,140,189
2023-01-04,S001,P0001,270,93
2023-01-04,S001,P0002,126,200
2023-01-04,S001,P0003,240,21
2023-01-04,S001,P0004,35,52
2023-01-04,S001,P0005,169,102
2023-01-04,S001,P0006,318,102
2023-01-04,S001,P0007,33,164
2023-01-04,S001,P0008,137,170
2023-01-04,S001,P0009,31,77
2023-01-04,S001,P0010,213,180
2023-01-04,S001,P0011,29,108
2023-01-04,S001,P0012,114,126
2023-01-04,S001,P0013,87,122
2023-01-04,S001,P0014,390,131
2023-01-04,S001,P0015,113,29
2023-01-04,S001,P0016,176,139
2023-01-04,S001,P0017,129,144
2023-01-04,S001,P0018,68,113
2023-01-04,S001,P0019,2,65
2023-01-04,S001,P0020,44,183
2023-01-04,S002,P0001,37,102
2023-01-04,S002,P0002,50,68
2023-01-04,S002,P0003,201,91
2023-01-04,S002,P0004,305,51
2023-01-04,S002,P0005,61,42
2023-01-04,S002,P0006,237,77
2023-01-04,S002,P0007,14,65
2023-01-04,S002,P0008,15,61
2023-01-04,S002,P0009,41,162
2023-01-04,S002,P0010,75,185
2023-01-04,S002,P0011,192,198
2023-01-04,S002,P0012,153,174
2023-01-04,S002,P0013,142,190
2023-01-04,S002,P0014,269,59
2023-01-04,S002,P0015,108,42
2023-01-04,S002,P0016,3,106
2023-01-04,S002,P0017,34,74
2023-01-04,S002,P0018,45,162
2023-01-04,S002,P0019,323,126
2023-01-04,S002,P0020,37,121
2023-01-04,S003,P0001,51,146
2023-01-04,S003,P0002,203,194
2023-01-04,S003,P0003,12,182
2023-01-04,S003,P0004,73,106
2023-01-04,S003,P0005,57,63
2023-01-04,S003,P0006,56,130
2023-01-04,S003,P0007,32,95
2023-01-04,S003,P0008,104,120
2023-01-04,S003,P0009,131,65
2023-01-04,S003,P0010,70,50
2023-01-04,S003,P0011,13,80
2023-01-04,S003,P0012,112,86
2023-01-04,S003,P0013,70,76
2023-01-04,S003,P0014,92,102
2023-01-04,S003,P0015,141,111
2023-01-04,S003,P0016,81,49
2023-01-04,S003,P0017,34,174
2023-01-04,S003,P0018,143,46
2023-01-04,S003,P0019,80,183
2023-01-04,S003,P0020,467,184
2023-01-04,S004,P0001,15,132
2023-01-04,S004,P0002,240,78
2023-01-04,S004,P0003,1,23
2023-01-04,S004,P0004,322,175
2023-01-04,S004,P0005,15,105
2023-01-04,S004,P0006,5,81
2023-01-04,S004,P0007,229,173
2023-01-04,S004,P0008,193,178
2023-01-04,S004,P0009,261,47
2023-01-04,S004,P0010,144,28
2023-01-04,S004,P0011,111,148
2023-01-04,S004,P0012,20,174
2023-01-04,S004,P0013,208,193
2023-01-04,S004,P0014,27,130
2023-01-04,S004,P0015,39,155
2023-01-04,S004,P0016,128,99
2023-01-04,S004,P0017,223,31
2023-01-04,S004,P0018,169,160
2023-01-04,S004,P0019,57,86
2023-01-04,S004,P0020,60,78
2023-01-04,S005,P0001,93,184
2023-01-04,S005,P0002,114,169
2023-01-04,S005,P0003,42,131
2023-01-04,S005,P0004,220,127
2023-01-04,S005,P0005,103,43
2023-01-04,S005,P0006,83,41
2023-01-04,S005,P0007,122,77
2023-01-04,S005,P0008,83,182
2023-01-04,S005,P0009,16,81
2023-01-04,S005,P0010,137,188
2023-01-04,S005,P0011,124,49
2023-01-04,S005,P0012,212,121
2023-01-04,S005,P0013,132,89
2023-01-04,S005,P0014,143,112
2023-01-04,S005,P0015,394,151
2023-01-04,S005,P0016,168,101
2023-01-04,S005,P0017,135,99
2023-01-04,S005,P0018,26,196
2023-01-04,S005,P0019,61,136
2023-01-04,S005,P0020,232,105
2023-01-05,S001,P0001,136,84
2023-01-05,S001,P0002,78,78
2023-01-05,S001,P0003,125,196
2023-01-05,S001,P0004,278,87
2023-01-05,S001,P0005,74,169
2023-01-05,S001,P0006,203,38
2023-01-05,S001,P0007,224,180
2023-01-05,S001,P0008,259,154
2023-01-05,S001,P0009,25,89
2023-01-05,S001,P0010,143,188
2023-01-05,S001,P0011,82,102
2023-01-05,S001,P0012,68,47
2023-01-05,S001,P0013,13,151
2023-01-05,S001,P0014,156,117
2023-01-05,S001,P0015,258,122
2023-01-05,S001,P0016,241,193
2023-01-05,S001,P0017,46,133
2023-01-05,S001,P0018,75,172
2023-01-05,S001,P0019,165,141
2023-01-05,S001,P0020,236,133
2023-01-05,S002,P0001,173,120
2023-01-05,S002,P0002,65,123
2023-01-05,S002,P0003,93,53
2023-01-05,S002,P0004,107,189
2023-01-05,S002,P0005,179,127
2023-01-05,S002,P0006,83,93
2023-01-05,S002,P0007,33,45
2023-01-05,S002,P0008,160,153
2023-01-05,S002,P0009,91,162
2023-01-05,S002,P0010,267,69
2023-01-05,S002,P0011,116,146
2023-01-05,S002,P0012,187,102
2023-01-05,S002,P0013,5,143
2023-01-05,S002,P0014,346,106
2023-01-05,S002,P0015,58,42
2023-01-05,S002,P0016,116,44
2023-01-05,S002,P0017,89,108
2023-01-05,S002,P0018,97,132
2023-01-05,S002,P0019,101,178
2023-01-05,S002,P0020,10,77
2023-01-05,S003,P0001,166,178
2023-01-05,S003,P0002,246,115
2023-01-05,S003,P0003,177,109
2023-01-05,S003,P0004,2,33
2023-01-05,S003,P0005,10,20
2023-01-05,S003,P0006,13,97
2023-01-05,S003,P0007,287,31
2023-01-05,S003,P0008,33,75
2023-01-05,S003,P0009,201,104
2023-01-05,S003,P0010,217,115
2023-01-05,S003,P0011,62,77
2023-01-05,S003,P0012,179,81
2023-01-05,S003,P0013,385,154
2023-01-05,S003,P0014,469,112
2023-01-05,S003,P0015,8,28
2023-01-05,S003,P0016,23,115
2023-01-05,S003,P0017,19,93
2023-01-05,S003,P0018,221,158
2023-01-05,S003,P0019,207,189
2023-01-05,S003,P0020,308,61
2023-01-05,S004,P0001,8,118
2023-01-05,S004,P0002,52,160
2023-01-05,S004,P0003,99,55
2023-01-05,S004,P0004,9,151
2023-01-05,S004,P0005,63,180
2023-01-05,S004,P0006,392,29
2023-01-05,S004,P0007,50,71
2023-01-05,S004,P0008,117,97
2023-01-05,S004,P0009,432,46
2023-01-05,S004,P0010,146,162
2023-01-05,S004,P0011,98,158
2023-01-05,S004,P0012,126,96
2023-01-05,S004,P0013,194,66
2023-01-05,S004,P0014,59,85
2023-01-05,S004,P0015,65,136
2023-01-05,S004,P0016,10,48
2023-01-05,S004,P0017,222,146
2023-01-05,S004,P0018,457,107
2023-01-05,S004,P0019,418,154
2023-01-05,S004,P0020,108,180
2023-01-05,S005,P0001,366,159
2023-01-05,S005,P0002,80,37
2023-01-05,S005,P0003,62,153
2023-01-05,S005,P0004,89,179
2023-01-05,S005,P0005,398,189
2023-01-05,S005,P0006,113,136
2023-01-05,S005,P0007,25,86
2023-01-05,S005,P0008,5,168
2023-01-05,S005,P0009,41,36
2023-01-05,S005,P0010,173,199
2023-01-05,S005,P0011,116,160
2023-01-05,S005,P0012,251,195
2023-01-05,S005,P0013,141,57
2023-01-05,S005,P0014,42,77
2023-01-05,S005,P0015,86,88
2023-01-05,S005,P0016,46,168
2023-01-05,S005,P0017,114,91
2023-01-05,S005,P0018,131,130
2023-01-05,S005,P0019,10,168
2023-01-05,S005,P0020,48,39
2023-01-06,S001,P0001,14,98
2023-01-06,S001,P0002,79,21
2023-01-06,S001,P0003,192,141
2023-01-06,S001,P0004,302,35
2023-01-06,S001,P0005,11,25
2023-01-06,S001,P0006,41,23
2023-01-06,S001,P0007,203,102
2023-01-06,S001,P0008,3,25
2023-01-06,S001,P0009,128,90
2023-01-06,S001,P0010,28,125
2023-01-06,S001,P0011,54,107
2023-01-06,S001,P0012,254,198
2023-01-06,S001,P0013,285,90
2023-01-06,S001,P0014,78,118
2023-01-06,S001,P0015,57,28
2023-01-06,S001,P0016,58,60
2023-01-06,S001,P0017,146,158
2023-01-06,S001,P0018,221,74
2023-01-06,S001,P0019,76,63
2023-01-06,S001,P0020,199,195
2023-01-06,S002,P0001,258,104
2023-01-06,S002,P0002,21,93
2023-01-06,S002,P0003,345,77
2023-01-06,S002,P0004,102,113
2023-01-06,S002,P0005,148,59
2023-01-06,S002,P0006,88,45
2023-01-06,S002,P0007,71,144
2023-01-06,S002,P0008,85,56
2023-01-06,S002,P0009,72,70
2023-01-06,S002,P0010,47,83
2023-01-06,S002,P0011,87,98
2023-01-06,S002,P0012,51,26
2023-01-06,S002,P0013,132,81
2023-01-06,S002,P0014,28,158
2023-01-06,S002,P0015,250,47
2023-01-06,S002,P0016,219,85
2023-01-06,S002,P0017,102,23
2023-01-06,S002,P0018,55,137
2023-01-06,S002,P0019,100,107
2023-01-06,S002,P0020,187,139
2023-01-06,S003,P0001,149,160
2023-01-06,S003,P0002,84,113
2023-01-06,S003,P0003,31,22
2023-01-06,S003,P0004,80,193
2023-01-06,S003,P0005,21,46
2023-01-06,S003,P0006,211,91
2023-01-06,S003,P0007,124,102
2023-01-06,S003,P0008,261,77
2023-01-06,S003,P0009,40,115
2023-01-06,S003,P0010,252,165
2023-01-06,S003,P0011,155,100
2023-01-06,S003,P0012,273,36
2023-01-06,S003,P0013,131,182
2023-01-06,S003,P0014,87,38
2023-01-06,S003,P0015,97,33
2023-01-06,S003,P0016,77,113
2023-01-06,S003,P0017,127,193
2023-01-06,S003,P0018,276,88
2023-01-06,S003,P0019,62,74
2023-01-06,S003,P0020,15,108
2023-01-06,S004,P0001,112,165
2023-01-06,S004,P0002,9,30
2023-01-06,S004,P0003,109,116
2023-01-06,S004,P0004,3,104
2023-01-06,S004,P0005,56,185
2023-01-06,S004,P0006,59,74
2023-01-06,S004,P0007,159,162
2023-01-06,S004,P0008,101,199
2023-01-06,S004,P0009,8,25
2023-01-06,S004,P0010,177,139
2023-01-06,S004,P0011,86,102
2023-01-06,S004,P0012,61,81
2023-01-06,S004,P0013,56,93
2023-01-06,S004,P0014,199,28
2023-01-06,S004,P0015,119,144
2023-01-06,S004,P0016,50,53
2023-01-06,S004,P0017,20,53
2023-01-06,S004,P0018,14,195
2023-01-06,S004,P0019,16,42
2023-01-06,S004,P0020,210,97
2023-01-06,S005,P0001,71,118
2023-01-06,S005,P0002,32,194
2023-01-06,S005,P0003,90,28
2023-01-06,S005,P0004,135,63
2023-01-06,S005,P0005,109,177
2023-01-06,S005,P0006,401,61
2023-01-06,S005,P0007,8,144
2023-01-06,S005,P0008,19,116
2023-01-06,S005,P0009,5,159
2023-01-06,S005,P0010,88,151
2023-01-06,S005,P0011,94,169
2023-01-06,S005,P0012,273,82
2023-01-06,S005,P0013,192,98
2023-01-06,S005,P0014,223,63
2023-01-06,S005,P0015,271,26
2023-01-06,S005,P0016,349,71
2023-01-06,S005,P0017,32,41
2023-01-06,S005,P0018,84,28
2023-01-06,S005,P0019,364,58
2023-01-06,S005,P0020,90,105
2023-01-07,S001,P0001,33,132
2023-01-07,S001,P0002,27,29
2023-01-07,S001,P0003,34,69
2023-01-07,S001,P0004,91,37
2023-01-07,S001,P0005,149,148
2023-01-07,S001,P0006,20,59
2023-01-07,S001,P0007,58,92
2023-01-07,S001,P0008,212,185
2023-01-07,S001,P0009,93,115
2023-01-07,S001,P0010,129,158
2023-01-07,S001,P0011,114,90
2023-01-07,S001,P0012,46,172
2023-01-07,S001,P0013,39,80
2023-01-07,S001,P0014,3,22
2023-01-07,S001,P0015,71,113
2023-01-07,S001,P0016,0,31
2023-01-07,S001,P0017,135,123
2023-01-07,S001,P0018,34,39
2023-01-07,S001,P0019,25,156
2023-01-07,S001,P0020,11,100
2023-01-07,S002,P0001,233,124
2023-01-07,S002,P0002,282,121
2023-01-07,S002,P0003,8,151
2023-01-07,S002,P0004,47,191
2023-01-07,S002,P0005,317,172
2023-01-07,S002,P0006,111,166
2023-01-07,S002,P0007,98,88
2023-01-07,S002,P0008,125,105
2023-01-07,S002,P0009,166,68
2023-01-07,S002,P0010,100,45
2023-01-07,S002,P0011,60,189
2023-01-07,S002,P0012,53,113
2023-01-07,S002,P0013,187,124
2023-01-07,S002,P0014,174,138
2023-01-07,S002,P0015,67,177
2023-01-07,S002,P0016,50,99
2023-01-07,S002,P0017,386,190
2023-01-07,S002,P0018,62,25
2023-01-07,S002,P0019,8,122
2023-01-07,S002,P0020,220,178
2023-01-07,S003,P0001,82,57
2023-01-07,S003,P0002,98,113
2023-01-07,S003,P0003,223,200
2023-01-07,S003,P0004,83,102
2023-01-07,S003,P0005,15,125
2023-01-07,S003,P0006,205,141
2023-01-07,S003,P0007,127,72
2023-01-07,S003,P0008,132,139
2023-01-07,S003,P0009,141,192
2023-01-07,S003,P0010,487,96
2023-01-07,S003,P0011,169,147
2023-01-07,S003,P0012,23,75
2023-01-07,S003,P0013,1,159
2023-01-07,S003,P0014,91,134
2023-01-07,S003,P0015,35,118
2023-01-07,S003,P0016,90,42
2023-01-07,S003,P0017,379,60
2023-01-07,S003,P0018,344,151
2023-01-07,S003,P0019,418,59
2023-01-07,S003,P0020,164,143
2023-01-07,S004,P0001,178,51
2023-01-07,S004,P0002,263,131
2023-01-07,S004,P0003,83,20
2023-01-07,S004,P0004,50,198
2023-01-07,S004,P0005,258,180
2023-01-07,S004,P0006,99,66
2023-01-07,S004,P0007,359,180
2023-01-07,S004,P0008,35,118
2023-01-07,S004,P0009,177,182
2023-01-07,S004,P0010,15,36
2023-01-07,S004,P0011,22,28
2023-01-07,S004,P0012,56,101
2023-01-07,S004,P0013,322,101
2023-01-07,S004,P0014,39,160
2023-01-07,S004,P0015,220,196
2023-01-07,S004,P0016,168,131
2023-01-07,S004,P0017,209,71
2023-01-07,S004,P0018,117,138
2023-01-07,S004,P0019,44,122
2023-01-07,S004,P0020,152,52
2023-01-07,S005,P0001,20,176
2023-01-07,S005,P0002,49,126
2023-01-07,S005,P0003,197,35
2023-01-07,S005,P0004,2,92
2023-01-07,S005,P0005,11,188
2023-01-07,S005,P0006,68,81
2023-01-07,S005,P0007,22,33
2023-01-07,S005,P0008,75,52
2023-01-07,S005,P0009,143,128
2023-01-07,S005,P0010,194,104
2023-01-07,S005,P0011,243,109
2023-01-07,S005,P0012,91,158
2023-01-07,S005,P0013,52,103
2023-01-07,S005,P0014,187,127
2023-01-07,S005,P0015,322,187
2023-01-07,S005,P0016,180,128
2023-01-07,S005,P0017,191,70
2023-01-07,S005,P0018,59,107
2023-01-07,S005,P0019,139,181
2023-01-07,S005,P0020,233,36
2023-01-08,S001,P0001,58,43
2023-01-08,S001,P0002,57,135
2023-01-08,S001,P0003,228,195
2023-01-08,S001,P0004,273,33
2023-01-08,S001,P0005,176,131
2023-01-08,S001,P0006,78,167
2023-01-08,S001,P0007,265,178
2023-01-08,S001,P0008,408,70
2023-01-08,S001,P0009,133,84
2023-01-08,S001,P0010,135,62
2023-01-08,S001,P0011,50,38
2023-01-08,S001,P0012,119,23
2023-01-08,S001,P0013,28,125
2023-01-08,S001,P0014,147,110
2023-01-08,S001,P0015,175,90
2023-01-08,S001,P0016,0,75
