Date,Region,Weather Condition
2023-03-24,North,Sunny
2023-03-24,North,Rainy
2023-03-24,West,Rainy
2023-03-24,South,Snowy
2023-03-24,East,Cloudy
2023-03-24,South,Sunny
2023-03-24,South,Rainy
2023-03-24,South,Cloudy
2023-03-24,North,Cloudy
2023-03-24,East,Snowy
2023-03-24,East,Rainy
2023-03-24,West,Cloudy
2023-03-24,West,Sunny
2023-03-25,East,Cloudy
2023-03-25,East,Rainy
2023-03-25,West,Rainy
2023-03-25,North,Snowy
2023-03-25,South,Cloudy
2023-03-25,North,Cloudy
2023-03-25,West,Sunny
2023-03-25,East,Sunny
2023-03-25,North,Sunny
2023-03-25,South,Snowy
2023-03-25,North,Rainy
2023-03-25,South,Sunny
2023-03-25,South,Rainy
2023-03-25,West,Cloudy
2023-03-25,East,Snowy
2023-03-25,West,Snowy
2023-03-26,North,Cloudy
2023-03-26,North,Snowy
2023-03-26,West,Cloudy
2023-03-26,North,Rainy
2023-03-26,West,Snowy
2023-03-26,East,Sunny
2023-03-26,East,Snowy
2023-03-26,South,Snowy
2023-03-26,West,Sunny
2023-03-26,South,Cloudy
2023-03-26,North,Sunny
2023-03-26,West,Rainy
2023-03-26,South,Sunny
2023-03-26,East,Rainy
2023-03-26,South,Rainy
2023-03-26,East,Cloudy
2023-03-27,South,Cloudy
2023-03-27,South,Sunny
2023-03-27,North,Rainy
2023-03-27,East,Snowy
2023-03-27,South,Rainy
2023-03-27,West,Cloudy
2023-03-27,South,Snowy
2023-03-27,West,Rainy
2023-03-27,East,Cloudy
2023-03-27,East,Sunny
2023-03-27,West,Sunny
2023-03-27,North,Cloudy
2023-03-27,East,Rainy
2023-03-27,North,Sunny
2023-03-27,West,Snowy
2023-03-27,North,Snowy
2023-03-28,East,Rainy
2023-03-28,South,Sunny
2023-03-28,North,Sunny
2023-03-28,West,Snowy
2023-03-28,West,Sunny
2023-03-28,South,Cloudy
2023-03-28,East,Sunny
2023-03-28,West,Cloudy
2023-03-28,North,Rainy
2023-03-28,North,Snowy
2023-03-28,North,Cloudy
2023-03-28,West,Rainy
2023-03-28,South,Rainy
2023-03-28,South,Snowy
2023-03-28,East,Snowy
2023-03-28,East,Cloudy
2023-03-29,East,Rainy
2023-03-29,North,Cloudy
2023-03-29,West,Rainy
2023-03-29,West,Sunny
2023-03-29,South,Snowy
2023-03-29,South,Cloudy
2023-03-29,South,Sunny
2023-03-29,East,Cloudy
2023-03-29,West,Cloudy
2023-03-29,West,Snowy
2023-03-29,South,Rainy
2023-03-29,North,Sunny
2023-03-29,North,Rainy
2023-03-29,East,Sunny
2023-03-29,North,Snowy
2023-03-29,East,Snowy
2023-03-30,East,Snowy
2023-03-30,North,Snowy
2023-03-30,East,Cloudy
2023-03-30,West,Snowy
2023-03-30,North,Sunny
2023-03-30,South,Sunny
2023-03-30,North,Rainy
2023-03-30,North,Cloudy
2023-03-30,East,Rainy
2023-03-30,West,Sunny
2023-03-30,South,Cloudy
2023-03-30,South,Rainy
2023-03-30,West,Cloudy
2023-03-30,South,Snowy
2023-03-30,East,Sunny
2023-03-30,West,Rainy
2023-03-31,West,Snowy
2023-03-31,North,Rainy
2023-03-31,North,Cloudy
2023-03-31,East,Cloudy
2023-03-31,North,Sunny
2023-03-31,West,Sunny
2023-03-31,South,Sunny
2023-03-31,South,Snowy
2023-03-31,South,Rainy
2023-03-31,West,Rainy
2023-03-31,West,Cloudy
2023-03-31,East,Rainy
2023-03-31,North,Snowy
2023-03-31,South,Cloudy
2023-03-31,East,Snowy
2023-03-31,East,Sunny
2023-04-01,North,Cloudy
2023-04-01,West,Cloudy
2023-04-01,South,Snowy
2023-04-01,North,Rainy
2023-04-01,East,Snowy
2023-04-01,South,Cloudy
2023-04-01,North,Sunny
2023-04-01,South,Sunny
2023-04-01,West,Snowy
2023-04-01,East,Sunny
2023-04-01,East,Rainy
2023-04-01,South,Rainy
2023-04-01,North,Snowy
2023-04-01,West,Sunny
2023-04-01,East,Cloudy
2023-04-01,West,Rainy
2023-04-02,East,Rainy
2023-04-02,South,Cloudy
2023-04-02,East,Cloudy
2023-04-02,East,Snowy
2023-04-02,West,Sunny
2023-04-02,North,Cloudy
2023-04-02,West,Cloudy
2023-04-02,North,Snowy
2023-04-02,North,Rainy
2023-04-02,West,Rainy
2023-04-02,North,Sunny
2023-04-02,South,Rainy
2023-04-02,South,Sunny
2023-04-02,South,Snowy
2023-04-02,West,Snowy
2023-04-02,East,Sunny
2023-04-03,West,Rainy
2023-04-03,West,Snowy
2023-04-03,East,Sunny
2023-04-03,South,Rainy
2023-04-03,North,Sunny
2023-04-03,South,Sunny
2023-04-03,East,Cloudy
2023-04-03,North,Rainy
2023-04-03,East,Snowy
2023-04-03,North,Snowy
2023-04-03,West,Sunny
2023-04-03,West,Cloudy
2023-04-03,East,Rainy
2023-04-03,South,Snowy
2023-04-03,South,Cloudy
2023-04-03,North,Cloudy
2023-04-04,South,Sunny
2023-04-04,South,Cloudy
2023-04-04,East,Cloudy
2023-04-04,South,Rainy
2023-04-04,West,Sunny
2023-04-04,East,Snowy
2023-04-04,North,Snowy
2023-04-04,North,Sunny
2023-04-04,West,Cloudy
2023-04-04,West,Rainy
2023-04-04,East,Sunny
2023-04-04,North,Cloudy
2023-04-04,South,Snowy
2023-04-04,West,Snowy
2023-04-04,East,Rainy
2023-04-04,North,Rainy
2023-04-05,East,Snowy
2023-04-05,North,Rainy
2023-04-05,South,Cloudy
2023-04-05,East,Sunny
2023-04-05,North,Sunny
2023-04-05,East,Rainy
2023-04-05,South,Snowy
2023-04-05,West,Cloudy
2023-04-05,North,Cloudy
2023-04-05,East,Cloudy
2023-04-05,West,Sunny
2023-04-05,South,Sunny
2023-04-05,North,Snowy
2023-04-05,West,Snowy
2023-04-05,West,Rainy
2023-04-05,South,Rainy
2023-04-06,West,Snowy
2023-04-06,North,Rainy
2023-04-06,North,Snowy
2023-04-06,North,Cloudy
2023-04-06,South,Sunny
2023-04-06,South,Snowy
2023-04-06,East,Cloudy
2023-04-06,South,Rainy
2023-04-06,West,Sunny
2023-04-06,South,Cloudy
2023-04-06,East,Sunny
2023-04-06,East,Rainy
2023-04-06,West,Rainy
2023-04-06,North,Sunny
2023-04-06,West,Cloudy
2023-04-06,East,Snowy
2023-04-07,South,Snowy
2023-04-07,South,Rainy
2023-04-07,East,Sunny
2023-04-07,South,Sunny
2023-04-07,East,Snowy
2023-04-07,North,Sunny
2023-04-07,West,Snowy
2023-04-07,South,Cloudy
2023-04-07,East,Rainy
2023-04-07,North,Rainy
2023-04-07,West,Cloudy
2023-04-07,West,Sunny
2023-04-07,East,Cloudy
2023-04-07,North,Snowy
2023-04-07,North,Cloudy
2023-04-07,West,Rainy
2023-04-08,South,Sunny
2023-04-08,East,Rainy
2023-04-08,West,Cloudy
2023-04-08,West,Sunny
2023-04-08,East,Cloudy
2023-04-08,West,Rainy
2023-04-08,South,Rainy
2023-04-08,West,Snowy
2023-04-08,East,Sunny
2023-04-08,East,Snowy
2023-04-08,North,Rainy
2023-04-08,North,Cloudy
2023-04-08,North,Sunny
2023-04-08,South,Cloudy
2023-04-08,North,Snowy
2023-04-08,South,Snowy
2023-04-09,West,Sunny
2023-04-09,North,Cloudy
2023-04-09,South,Rainy
2023-04-09,East,Sunny
2023-04-09,South,Cloudy
2023-04-09,West,Snowy
2023-04-09,North,Rainy
2023-04-09,East,Cloudy
2023-04-09,North,Sunny
2023-04-09,West,Rainy
2023-04-09,South,Snowy
2023-04-09,West,Cloudy
2023-04-09,North,Snowy
2023-04-09,East,Snowy
2023-04-09,South,Sunny
2023-04-09,East,Rainy
2023-04-10,North,Cloudy
2023-04-10,East,Snowy
2023-04-10,South,Cloudy
2023-04-10,North,Snowy
2023-04-10,South,Snowy
2023-04-10,East,Rainy
2023-04-10,East,Cloudy
2023-04-10,West,Rainy
2023-04-10,West,Cloudy
2023-04-10,North,Rainy
2023-04-10,West,Snowy
2023-04-10,West,Sunny
2023-04-10,East,Sunny
2023-04-10,South,Rainy
2023-04-10,North,Sunny
2023-04-10,South,Sunny
2023-04-11,South,Cloudy
2023-04-11,West,Rainy
2023-04-11,East,Cloudy
2023-04-11,West,Sunny
2023-04-11,East,Snowy
2023-04-11,West,Snowy
2023-04-11,East,Sunny
2023-04-11,North,Snowy
2023-04-11,South,Rainy
2023-04-11,North,Cloudy
2023-04-11,North,Sunny
2023-04-11,North,Rainy
2023-04-11,South,Sunny
2023-04-11,West,Cloudy
2023-04-11,South,Snowy
2023-04-11,East,Rainy
2023-04-12,North,Cloudy
2023-04-12,West,Cloudy
2023-04-12,West,Sunny
2023-04-12,South,Snowy
2023-04-12,East,Snowy
2023-04-12,West,Rainy
2023-04-12,North,Rainy
2023-04-12,South,Sunny
2023-04-12,East,Cloudy
2023-04-12,South,Cloudy
2023-04-12,West,Snowy
2023-04-12,East,Sunny
2023-04-12,South,Rainy
2023-04-12,North,Snowy
2023-04-12,East,Rainy
2023-04-12,North,Sunny
2023-04-13,North,Snowy
2023-04-13,North,Rainy
2023-04-13,East,Cloudy
2023-04-13,South,Cloudy
2023-04-13,East,Sunny
2023-04-13,South,Snowy
2023-04-13,North,Sunny
2023-04-13,East,Rainy
2023-04-13,South,Rainy
2023-04-13,East,Snowy
2023-04-13,West,Sunny
2023-04-13,West,Snowy
2023-04-13,North,Cloudy
2023-04-13,South,Sunny
2023-04-13,West,Rainy
2023-04-13,West,Cloudy
2023-04-14,South,Sunny
2023-04-14,East,Sunny
2023-04-14,East,Rainy
2023-04-14,North,Rainy
2023-04-14,South,Snowy
2023-04-14,North,Cloudy
2023-04-14,West,Sunny
2023-04-14,South,Rainy
2023-04-14,West,Cloudy
2023-04-14,North,Sunny
2023-04-14,East,Snowy
2023-04-14,West,Rainy
2023-04-14,South,Cloudy
2023-04-14,West,Snowy
2023-04-14,North,Snowy
2023-04-14,East,Cloudy
2023-04-15,South,Sunny
2023-04-15,West,Cloudy
2023-04-15,East,Snowy
2023-04-15,North,Cloudy
2023-04-15,West,Snowy
2023-04-15,East,Cloudy
2023-04-15,South,Rainy
2023-04-15,East,Rainy
2023-04-15,South,Snowy
2023-04-15,West,Sunny
2023-04-15,East,Sunny
2023-04-15,North,Rainy
2023-04-15,West,Rainy
2023-04-15,North,Snowy
2023-04-15,South,Cloudy
2023-04-15,North,Sunny
2023-04-16,South,Rainy
2023-04-16,North,Snowy
2023-04-16,West,Sunny
2023-04-16,West,Snowy
2023-04-16,South,Cloudy
2023-04-16,East,Cloudy
2023-04-16,East,Sunny
2023-04-16,West,Cloudy
2023-04-16,East,Snowy
2023-04-16,East,Rainy
2023-04-16,North,Sunny
2023-04-16,South,Snowy
2023-04-16,West,Rainy
2023-04-16,North,Cloudy
2023-04-16,South,Sunny
2023-04-16,North,Rainy
2023-04-17,West,Snowy
2023-04-17,South,Sunny
2023-04-17,North,Rainy
2023-04-17,East,Snowy
2023-04-17,North,Sunny
2023-04-17,East,Cloudy
2023-04-17,North,Cloudy
2023-04-17,West,Rainy
2023-04-17,South,Rainy
2023-04-17,North,Snowy
2023-04-17,East,Rainy
2023-04-17,South,Snowy
2023-04-17,West,Cloudy
2023-04-17,East,Sunny
2023-04-17,South,Cloudy
2023-04-17,West,Sunny
2023-04-18,North,Sunny
2023-04-18,North,Cloudy
2023-04-18,West,Sunny
2023-04-18,West,Snowy
2023-04-18,North,Rainy
2023-04-18,West,Cloudy
2023-04-18,North,Snowy
2023-04-18,South,Sunny
2023-04-18,South,Snowy
2023-04-18,South,Rainy
2023-04-18,South,Cloudy
2023-04-18,East,Rainy
2023-04-18,East,Snowy
2023-04-18,East,Cloudy
2023-04-18,East,Sunny
2023-04-18,West,Rainy
2023-04-19,West,Snowy
2023-04-19,East,Rainy
2023-04-19,South,Rainy
2023-04-19,West,Sunny
2023-04-19,South,Sunny
2023-04-19,West,Cloudy
2023-04-19,North,Rainy
2023-04-19,East,Sunny
2023-04-19,East,Cloudy
2023-04-19,North,Snowy
2023-04-19,West,Rainy
2023-04-19,East,Snowy
2023-04-19,South,Cloudy
2023-04-19,North,Sunny
2023-04-19,North,Cloudy
2023-04-19,South,Snowy
2023-04-20,West,Rainy
2023-04-20,South,Rainy
2023-04-20,South,Snowy
2023-04-20,South,Cloudy
2023-04-20,West,Snowy
2023-04-20,West,Cloudy
2023-04-20,East,Sunny
2023-04-20,East,Rainy
2023-04-20,West,Sunny
2023-04-20,East,Snowy
2023-04-20,North,Cloudy
2023-04-20,North,Sunny
2023-04-20,North,Snowy
2023-04-20,South,Sunny
2023-04-20,East,Cloudy
2023-04-20,North,Rainy
2023-04-21,South,Cloudy
2023-04-21,North,Snowy
2023-04-21,West,Snowy
2023-04-21,East,Rainy
2023-04-21,North,Cloudy
2023-04-21,East,Snowy
2023-04-21,North,Rainy
2023-04-21,East,Sunny
2023-04-21,South,Sunny
2023-04-21,South,Snowy
2023-04-21,East,Cloudy
2023-04-21,West,Sunny
2023-04-21,North,Sunny
2023-04-21,West,Cloudy
2023-04-21,West,Rainy
2023-04-21,South,Rainy
2023-04-22,East,Cloudy
2023-04-22,South,Snowy
2023-04-22,West,Rainy
2023-04-22,East,Sunny
2023-04-22,East,Rainy
2023-04-22,North,Sunny
2023-04-22,North,Snowy
2023-04-22,North,Cloudy
2023-04-22,West,Cloudy
2023-04-22,West,Sunny
2023-04-22,South,Rainy
2023-04-22,South,Sunny
2023-04-22,East,Snowy
2023-04-22,West,Snowy
2023-04-22,North,Rainy
2023-04-23,South,Snowy
2023-04-23,East,Rainy
2023-04-23,South,Rainy
2023-04-23,South,Cloudy
2023-04-23,North,Sunny
2023-04-23,West,Cloudy
2023-04-23,North,Snowy
2023-04-23,North,Cloudy
2023-04-23,West,Rainy
2023-04-23,West,Sunny
2023-04-23,West,Snowy
2023-04-23,East,Cloudy
2023-04-23,North,Rainy
2023-04-23,East,Sunny
2023-04-23,South,Sunny
2023-04-23,East,Snowy
2023-04-24,West,Rainy
2023-04-24,East,Snowy
2023-04-24,South,Cloudy
2023-04-24,North,Snowy
2023-04-24,South,Snowy
2023-04-24,East,Rainy
2023-04-24,South,Rainy
2023-04-24,South,Sunny
2023-04-24,East,Sunny
2023-04-24,North,Sunny
2023-04-24,West,Cloudy
2023-04-24,West,Snowy
2023-04-24,North,Cloudy
2023-04-24,West,Sunny
2023-04-24,North,Rainy
2023-04-24,East,Cloudy
2023-04-25,South,Cloudy
2023-04-25,West,Cloudy
2023-04-25,South,Sunny
2023-04-25,South,Rainy
2023-04-25,West,Sunny
2023-04-25,East,Snowy
2023-04-25,North,Cloudy
2023-04-25,East,Cloudy
2023-04-25,North,Rainy
2023-04-25,East,Sunny
2023-04-25,North,Snowy
2023-04-25,West,Snowy
2023-04-25,West,Rainy
2023-04-25,South,Snowy
2023-04-25,East,Rainy
2023-04-25,North,Sunny
2023-04-26,East,Rainy
2023-04-26,South,Rainy
2023-04-26,North,Rainy
2023-04-26,West,Sunny
2023-04-26,South,Sunny
2023-04-26,South,Snowy
2023-04-26,West,Rainy
2023-04-26,East,Cloudy
2023-04-26,North,Sunny
2023-04-26,East,Sunny
2023-04-26,North,Snowy
2023-04-26,West,Cloudy
2023-04-26,West,Snowy
2023-04-26,North,Cloudy
2023-04-26,East,Snowy
2023-04-26,South,Cloudy
2023-04-27,South,Cloudy
2023-04-27,West,Rainy
2023-04-27,East,Cloudy
2023-04-27,West,Snowy
2023-04-27,East,Sunny
2023-04-27,North,Sunny
2023-04-27,East,Rainy
2023-04-27,North,Rainy
2023-04-27,South,Snowy
2023-04-27,South,Sunny
2023-04-27,East,Snowy
2023-04-27,West,Cloudy
2023-04-27,West,Sunny
2023-04-27,North,Snowy
2023-04-27,North,Cloudy
2023-04-27,South,Rainy
2023-04-28,West,Sunny
2023-04-28,West,Snowy
2023-04-28,South,Snowy
2023-04-28,East,Sunny
2023-04-28,East,Rainy
2023-04-28,South,Rainy
2023-04-28,South,Cloudy
2023-04-28,East,Cloudy
2023-04-28,North,Sunny
2023-04-28,North,Cloudy
2023-04-28,East,Snowy
2023-04-28,North,Snowy
2023-04-28,North,Rainy
2023-04-28,South,Sunny
2023-04-28,West,Cloudy
2023-04-28,West,Rainy
2023-04-29,North,Sunny
2023-04-29,South,Snowy
2023-04-29,North,Cloudy
2023-04-29,East,Cloudy
2023-04-29,North,Snowy
2023-04-29,West,Rainy
2023-04-29,West,Snowy
2023-04-29,East,Snowy
2023-04-29,North,Rainy
2023-04-29,West,Sunny
2023-04-29,South,Rainy
2023-04-29,East,Rainy
2023-04-29,East,Sunny
2023-04-29,South,Cloudy
2023-04-29,South,Sunny
2023-04-29,West,Cloudy
2023-04-30,South,Snowy
2023-04-30,East,Cloudy
2023-04-30,North,Cloudy
2023-04-30,East,Sunny
2023-04-30,South,Cloudy
2023-04-30,South,Rainy
2023-04-30,South,Sunny
2023-04-30,North,Sunny
2023-04-30,North,Rainy
2023-04-30,West,Cloudy
2023-04-30,North,Snowy
2023-04-30,West,Snowy
2023-04-30,East,Rainy
2023-04-30,East,Snowy
2023-04-30,West,Sunny
2023-04-30,West,Rainy
2023-05-01,West,Cloudy
2023-05-01,North,Cloudy
2023-05-01,South,Cloudy
2023-05-01,East,Rainy
2023-05-01,North,Rainy
2023-05-01,North,Sunny
2023-05-01,East,Cloudy
2023-05-01,West,Snowy
2023-05-01,East,Snowy
2023-05-01,West,Rainy
2023-05-01,East,Sunny
2023-05-01,South,Snowy
2023-05-01,North,Snowy
2023-05-01,South,Sunny
2023-05-01,South,Rainy
2023-05-01,West,Sunny
2023-05-02,North,Sunny
2023-05-02,East,Cloudy
2023-05-02,West,Rainy
2023-05-02,East,Snowy
2023-05-02,North,Snowy
2023-05-02,East,Sunny
2023-05-02,West,Snowy
2023-05-02,East,Rainy
2023-05-02,South,Cloudy
2023-05-02,South,Sunny
2023-05-02,South,Snowy
2023-05-02,South,Rainy
2023-05-02,North,Cloudy
2023-05-02,North,Rainy
2023-05-02,West,Sunny
2023-05-02,West,Cloudy
2023-05-03,East,Sunny
2023-05-03,East,Cloudy
2023-05-03,South,Cloudy
2023-05-03,North,Snowy
2023-05-03,South,Sunny
2023-05-03,East,Rainy
2023-05-03,South,Rainy
2023-05-03,West,Sunny
2023-05-03,North,Cloudy
2023-05-03,South,Snowy
2023-05-03,West,Rainy
2023-05-03,West,Cloudy
2023-05-03,East,Snowy
2023-05-03,West,Snowy
2023-05-03,North,Sunny
2023-05-03,North,Rainy
2023-05-04,North,Cloudy
2023-05-04,West,Snowy
2023-05-04,North,Snowy
2023-05-04,West,Rainy
2023-05-04,East,Rainy
2023-05-04,South,Sunny
2023-05-04,East,Cloudy
2023-05-04,South,Cloudy
2023-05-04,West,Cloudy
2023-05-04,South,Rainy
2023-05-04,South,Snowy
2023-05-04,North,Rainy
2023-05-04,East,Snowy
2023-05-04,West,Sunny
2023-05-04,East,Sunny
2023-05-04,North,Sunny
2023-05-05,West,Cloudy
2023-05-05,West,Snowy
2023-05-05,South,Rainy
2023-05-05,West,Rainy
2023-05-05,South,Cloudy
2023-05-05,North,Cloudy
2023-05-05,North,Snowy
2023-05-05,South,Sunny
2023-05-05,East,Sunny
2023-05-05,North,Sunny
2023-05-05,East,Rainy
2023-05-05,East,Cloudy
2023-05-05,East,Snowy
2023-05-05,West,Sunny
2023-05-05,North,Rainy
2023-05-05,South,Snowy
2023-05-06,South,Rainy
2023-05-06,West,Rainy
2023-05-06,East,Snowy
2023-05-06,West,Snowy
2023-05-06,North,Snowy
2023-05-06,East,Cloudy
2023-05-06,East,Sunny
2023-05-06,North,Cloudy
2023-05-06,East,Rainy
2023-05-06,West,Cloudy
2023-05-06,South,Sunny
2023-05-06,West,Sunny
2023-05-06,North,Rainy
2023-05-06,South,Cloudy
2023-05-06,North,Sunny
2023-05-06,South,Snowy
2023-05-07,North,Sunny
2023-05-07,South,Rainy
2023-05-07,South,Snowy
2023-05-07,North,Rainy
2023-05-07,West,Rainy
2023-05-07,North,Snowy
2023-05-07,West,Sunny
2023-05-07,West,Cloudy
2023-05-07,East,Snowy
2023-05-07,East,Sunny
2023-05-07,East,Rainy
2023-05-07,West,Snowy
2023-05-07,South,Sunny
2023-05-07,East,Cloudy
2023-05-07,South,Cloudy
2023-05-07,North,Cloudy
2023-05-08,East,Sunny
2023-05-08,West,Cloudy
2023-05-08,South,Snowy
2023-05-08,West,Sunny
2023-05-08,West,Rainy
2023-05-08,West,Snowy
2023-05-08,East,Snowy
2023-05-08,South,Cloudy
2023-05-08,North,Rainy
2023-05-08,South,Sunny
2023-05-08,East,Cloudy
2023-05-08,North,Sunny
2023-05-08,North,Snowy
2023-05-08,East,Rainy
2023-05-08,North,Cloudy
2023-05-08,South,Rainy
2023-05-09,South,Snowy
2023-05-09,North,Rainy
2023-05-09,West,Rainy
2023-05-09,North,Snowy
2023-05-09,North,Sunny
2023-05-09,North,Cloudy
2023-05-09,East,Snowy
2023-05-09,South,Rainy
2023-05-09,South,Sunny
2023-05-09,West,Cloudy
2023-05-09,East,Cloudy
2023-05-09,East,Sunny
2023-05-09,East,Rainy
2023-05-09,South,Cloudy
2023-05-09,West,Sunny
2023-05-09,West,Snowy
2023-05-10,North,Snowy
2023-05-10,West,Sunny
2023-05-10,West,Snowy
2023-05-10,East,Sunny
2023-05-10,North,Sunny
2023-05-10,West,Rainy
2023-05-10,South,Sunny
2023-05-10,South,Snowy
2023-05-10,West,Cloudy
2023-05-10,East,Snowy
2023-05-10,South,Cloudy
2023-05-10,South,Rainy
2023-05-10,North,Rainy
2023-05-10,North,Cloudy
2023-05-10,East,Rainy
2023-05-10,East,Cloudy
2023-05-11,West,Sunny
2023-05-11,South,Sunny
2023-05-11,North,Sunny
2023-05-11,South,Rainy
2023-05-11,West,Cloudy
2023-05-11,East,Cloudy
2023-05-11,East,Sunny
2023-05-11,North,Rainy
2023-05-11,North,Snowy
2023-05-11,South,Cloudy
2023-05-11,North,Cloudy
2023-05-11,West,Snowy
2023-05-11,South,Snowy
2023-05-11,East,Snowy
2023-05-11,West,Rainy
2023-05-11,East,Rainy
2023-05-12,East,Cloudy
2023-05-12,South,Snowy
2023-05-12,West,Cloudy
2023-05-12,South,Sunny
2023-05-12,West,Rainy
2023-05-12,North,Rainy
2023-05-12,South,Rainy
2023-05-12,East,Rainy
2023-05-12,North,Cloudy
2023-05-12,North,Sunny
2023-05-12,West,Sunny
2023-05-12,West,Snowy
2023-05-12,East,Sunny
2023-05-12,North,Snowy
2023-05-12,East,Snowy
2023-05-12,South,Cloudy
2023-05-13,South,Sunny
2023-05-13,South,Snowy
2023-05-13,South,Rainy
2023-05-13,North,Sunny
2023-05-13,North,Snowy
2023-05-13,East,Sunny
2023-05-13,North,Cloudy
2023-05-13,West,Rainy
2023-05-13,East,Cloudy
2023-05-13,West,Cloudy
2023-05-13,East,Rainy
2023-05-13,North,Rainy
2023-05-13,West,Snowy
2023-05-13,South,Cloudy
2023-05-13,East,Snowy
2023-05-13,West,Sunny
2023-05-14,West,Rainy
2023-05-14,West,Cloudy
2023-05-14,North,Snowy
2023-05-14,West,Snowy
2023-05-14,East,Sunny
2023-05-14,South,Sunny
2023-05-14,North,Cloudy
2023-05-14,South,Snowy
2023-05-14,South,Cloudy
2023-05-14,East,Cloudy
2023-05-14,East,Rainy
2023-05-14,East,Snowy
2023-05-14,South,Rainy
2023-05-14,North,Sunny
2023-05-14,North,Rainy
2023-05-14,West,Sunny
2023-05-15,North,Snowy
2023-05-15,South,Snowy
2023-05-15,West,Snowy
2023-05-15,West,Rainy
2023-05-15,South,Sunny
2023-05-15,North,Sunny
2023-05-15,East,Sunny
2023-05-15,West,Sunny
2023-05-15,South,Rainy
2023-05-15,North,Rainy
2023-05-15,East,Rainy
2023-05-15,North,Cloudy
2023-05-15,East,Cloudy
2023-05-15,East,Snowy
2023-05-15,West,Cloudy
2023-05-15,South,Cloudy
2023-05-16,South,Snowy
2023-05-16,East,Rainy
2023-05-16,South,Rainy
2023-05-16,West,Snowy
2023-05-16,North,Snowy
2023-05-16,South,Cloudy
2023-05-16,East,Cloudy
2023-05-16,South,Sunny
2023-05-16,North,Cloudy
2023-05-16,East,Sunny
2023-05-16,East,Snowy
2023-05-16,North,Sunny
2023-05-16,North,Rainy
2023-05-16,West,Sunny
2023-05-16,West,Rainy
2023-05-16,West,Cloudy
2023-05-17,East,Sunny
2023-05-17,West,Snowy
2023-05-17,North,Sunny
2023-05-17,East,Snowy
2023-05-17,West,Cloudy
2023-05-17,North,Rainy
2023-05-17,South,Rainy
2023-05-17,East,Rainy
2023-05-17,North,Snowy
2023-05-17,West,Sunny
2023-05-17,East,Cloudy
2023-05-17,West,Rainy
2023-05-17,North,Cloudy
2023-05-17,South,Cloudy
2023-05-17,South,Snowy
2023-05-17,South,Sunny
2023-05-18,South,Snowy
2023-05-18,South,Cloudy
2023-05-18,South,Rainy
2023-05-18,North,Snowy
2023-05-18,West,Rainy
2023-05-18,East,Snowy
2023-05-18,West,Cloudy
2023-05-18,North,Rainy
2023-05-18,East,Cloudy
2023-05-18,North,Sunny
2023-05-18,West,Snowy
2023-05-18,South,Sunny
2023-05-18,West,Sunny
2023-05-18,East,Sunny
2023-05-18,East,Rainy
2023-05-18,North,Cloudy
2023-05-19,North,Cloudy
2023-05-19,North,Snowy
2023-05-19,North,Sunny
2023-05-19,South,Cloudy
2023-05-19,South,Snowy
2023-05-19,East,Cloudy
2023-05-19,East,Rainy
2023-05-19,East,Sunny
2023-05-19,West,Rainy
2023-05-19,West,Cloudy
2023-05-19,South,Sunny
2023-05-19,South,Rainy
2023-05-19,West,Snowy
2023-05-19,East,Snowy
2023-05-19,West,Sunny
2023-05-19,North,Rainy
2023-05-20,West,Snowy
2023-05-20,East,Sunny
2023-05-20,South,Snowy
2023-05-20,East,Cloudy
2023-05-20,North,Rainy
2023-05-20,North,Cloudy
